scenario,house_type,family_type,location,area,room,source_type,source_node,edge_type,target_type,target_node
4,단독주택,신혼부부,서울특별시,35,전체(집),action,창 구성 재정리로 입면 간결화,result,result,첫인상 개선 및 채광·프라이버시 균형
4,단독주택,신혼부부,서울특별시,35,외관,cause,입면이 복잡하고 종류 제각각의 창 존재,selection,action,창 단순화 및 정리
4,단독주택,신혼부부,서울특별시,35,외관,action,창 단순화 및 정리,result,result,정돈된 외관과 통일감 확보
4,단독주택,신혼부부,서울특별시,35,외관,cause,1층은 보행자 동선과 이격 적음,constrain,action,"1층 창 과감히 삭제, 2층만 창 유지"
4,단독주택,신혼부부,서울특별시,35,외관,action,"1층 창 과감히 삭제, 2층만 창 유지",result,result,내·외부 포인트 형성 + 사생활 보호
4,단독주택,신혼부부,서울특별시,35,외관,cause,노후 조적 마감과 어닝 등 혼란스러운 요소,selection,action,조적 보수 후 하얀 마감으로 탈바꿈
4,단독주택,신혼부부,서울특별시,35,외관,action,조적 보수 후 하얀 마감으로 탈바꿈,result,result,빛에 따라 달라지는 깨끗한 입면 구현
4,단독주택,신혼부부,서울특별시,35,테라스,cause,넓은 테라스의 난간이 개방감 저해,selection,action,난간 디자인을 미니멀·안전 최소화로 변경
4,단독주택,신혼부부,서울특별시,35,테라스,action,난간 디자인을 미니멀·안전 최소화로 변경,result,result,시야 개방 + 세련된 인상
4,단독주택,신혼부부,서울특별시,35,테라스,cause,재료로 세련된 감각 원함,selection,action,스테인리스 난간 적용
4,단독주택,신혼부부,서울특별시,35,테라스,action,스테인리스 난간 적용,result,result,미니멀하고 가벼운 외관
4,단독주택,신혼부부,서울특별시,35,1층,cause,공용 활동 중심 구성 필요,motivation,action,리빙·다이닝·키친 오픈플랜 구성
4,단독주택,신혼부부,서울특별시,35,1층,action,리빙·다이닝·키친 오픈플랜 구성,result,result,가족·손님과의 소통 극대화
4,단독주택,신혼부부,서울특별시,35,1층,cause,반려견 관리 동선 필요,motivation,action,이끼정원·샤워실·비밀 통로·정원 구성
4,단독주택,신혼부부,서울특별시,35,1층,action,이끼정원·샤워실·비밀 통로·정원 구성,result,result,일상 관리 편의 향상
4,단독주택,신혼부부,서울특별시,35,2층,cause,사적인 영역 강화,selection,action,침실·욕실·드레스룸·테라스 정원 배치
4,단독주택,신혼부부,서울특별시,35,2층,action,침실·욕실·드레스룸·테라스 정원 배치,result,result,프라이빗하고 풍경 중심 생활
4,단독주택,신혼부부,서울특별시,35,진입부,cause,정면 배치로 사생활 노출 우려,motivation,action,대문·현관 위치를 측면으로 재배치
4,단독주택,신혼부부,서울특별시,35,진입부,action,대문·현관 위치를 측면으로 재배치,result,result,통행로 노출 감소·프라이버시 향상
4,단독주택,신혼부부,서울특별시,35,진입부,cause,기존 대문·담장이 활용 제한,constrain,action,담장·대문 철거 후 전면 재배치
4,단독주택,신혼부부,서울특별시,35,진입부,action,담장·대문 철거 후 전면 재배치,result,result,동선·활용성 개선
4,단독주택,신혼부부,서울특별시,35,진입부,cause,비와 택배 등 실사용 고려,motivation,action,포치 형태의 진입부 계획
4,단독주택,신혼부부,서울특별시,35,진입부,action,포치 형태의 진입부 계획,result,result,비 피난처·택배 임시 보관 편리
4,단독주택,신혼부부,서울특별시,35,진입부,cause,미니멀 디테일 지향,selection,action,대문 개폐기·조명·손잡이 매립
4,단독주택,신혼부부,서울특별시,35,진입부,action,대문 개폐기·조명·손잡이 매립,result,result,돌출 요소 없는 깔끔한 입구
4,단독주택,신혼부부,서울특별시,35,진입부,cause,열쇠 구멍 없이 간결한 외관 원함,selection,action,열쇠 구멍 미설치·비밀번호 방식 채택
4,단독주택,신혼부부,서울특별시,35,진입부,action,열쇠 구멍 미설치·비밀번호 방식 채택,result,result,극미니멀 입면·편의성 확보
4,단독주택,신혼부부,서울특별시,35,진입부,cause,제품 선택지 한정·시스템 도어 호환 문제,constrain,action,대리점 협업·특정 모델 설치 성공
4,단독주택,신혼부부,서울특별시,35,진입부,action,대리점 협업·특정 모델 설치 성공,result,result,지문 인식 편의 + 일체감 디자인
4,단독주택,신혼부부,서울특별시,35,진입부,cause,우편함 디자인 일체화 희망,selection,action,슬롯형 우편함을 손잡이 라인과 정렬
4,단독주택,신혼부부,서울특별시,35,진입부,action,슬롯형 우편함을 손잡이 라인과 정렬,result,result,라인 정합으로 미학적 만족
4,단독주택,신혼부부,서울특별시,35,진입부,cause,야간 간접 연출 선호,selection,action,조명 모두 숨기고 벽면 간접조명
4,단독주택,신혼부부,서울특별시,35,진입부,action,조명 모두 숨기고 벽면 간접조명,result,result,은은한 수직 포인트로 야간 분위기 강화
4,단독주택,신혼부부,서울특별시,35,외부 바닥,cause,심플하고 견고한 접근로 필요,selection,action,시멘트 미장 디딤석 + 파쇄석 마감
4,단독주택,신혼부부,서울특별시,35,외부 바닥,action,시멘트 미장 디딤석 + 파쇄석 마감,result,result,배수·내구·미니멀 미감
4,단독주택,신혼부부,서울특별시,35,현관,cause,개방감과 채광 확보,selection,action,시스템 유리도어 적용
4,단독주택,신혼부부,서울특별시,35,현관,action,시스템 유리도어 적용,result,result,직관적 시야·빛 도입
4,단독주택,신혼부부,서울특별시,35,현관,cause,사생활·조도 조절 필요,selection,action,블라인드 설치
4,단독주택,신혼부부,서울특별시,35,현관,action,블라인드 설치,result,result,필요 시 차단·조도 제어
4,단독주택,신혼부부,서울특별시,35,사이니지,cause,집의 아이덴티티 명료화,selection,action,담장 코너 이용한 맞춤형 사이니지 제작
4,단독주택,신혼부부,서울특별시,35,사이니지,action,담장 코너 이용한 맞춤형 사이니지 제작,result,result,주소 가독성 + 가족 일러스트 상징
4,단독주택,신혼부부,서울특별시,35,사이니지,cause,돌출 하드웨어 노출 기피,selection,action,매립·은폐 디테일 적용
4,단독주택,신혼부부,서울특별시,35,사이니지,action,매립·은폐 디테일 적용,result,result,미니멀 일관성 유지
4,단독주택,신혼부부,서울특별시,35,이끼정원,cause,실내·반외부에서도 식물 경험 원함,motivation,action,프리저브드 이끼 + 조화 잎의 나무 제작
4,단독주택,신혼부부,서울특별시,35,이끼정원,action,프리저브드 이끼 + 조화 잎의 나무 제작,result,result,관리 부담 없이 사계절 감상
4,단독주택,신혼부부,서울특별시,35,이끼정원,cause,어둑한 블랙 톤으로 드라마틱 연출,selection,action,방킬라이 데크 블랙 마감 + 트랙등 스팟
4,단독주택,신혼부부,서울특별시,35,이끼정원,action,방킬라이 데크 블랙 마감 + 트랙등 스팟,result,result,나무에만 빛이 떨어지는 극적 효과
4,단독주택,신혼부부,서울특별시,35,이끼정원,cause,조명 장비 시각 통일,selection,action,블랙 컬러 조명기기 지정
4,단독주택,신혼부부,서울특별시,35,이끼정원,action,블랙 컬러 조명기기 지정,result,result,시야 집중·잡음 최소화
4,단독주택,신혼부부,서울특별시,35,거실·다이닝·키친,cause,기존 방 분할로 답답함,motivation,action,벽 철거·오픈 레이아웃 도입
4,단독주택,신혼부부,서울특별시,35,거실·다이닝·키친,action,벽 철거·오픈 레이아웃 도입,result,result,개방감·동선 유연성 향상
4,단독주택,신혼부부,서울특별시,35,키친,cause,L자 동선 효율 필요,selection,action,L자 레이아웃 적용
4,단독주택,신혼부부,서울특별시,35,키친,action,L자 레이아웃 적용,result,result,조리·이동 효율 상승
4,단독주택,신혼부부,서울특별시,35,키친,cause,리빙과의 관계 강화,motivation,action,아일랜드를 거실 바라보게 배치
4,단독주택,신혼부부,서울특별시,35,키친,action,아일랜드를 거실 바라보게 배치,result,result,세 공간의 시퀀스 연속
4,단독주택,신혼부부,서울특별시,35,키친,cause,시각적 통일감 추구,selection,action,싱크대·아일랜드 동일 소재·디자인
4,단독주택,신혼부부,서울특별시,35,키친,action,싱크대·아일랜드 동일 소재·디자인,result,result,차분한 밸런스 형성
4,단독주택,신혼부부,서울특별시,35,키친,cause,현장 상황 오차 우려(노후주택),constrain,action,상부장·수납장을 현장 맞춤 제작
4,단독주택,신혼부부,서울특별시,35,키친,action,상부장·수납장을 현장 맞춤 제작,result,result,오차 최소화·빈틈 없는 피팅
4,단독주택,신혼부부,서울특별시,35,키친,cause,무광 스테인리스 질감 선호,selection,action,스테인리스 상판(3T) 선택
4,단독주택,신혼부부,서울특별시,35,키친,action,스테인리스 상판(3T) 선택,result,result,견고·세련된 표정
4,단독주택,신혼부부,서울특별시,35,키친,cause,손잡이 돌출 기피·미니멀 선호,selection,action,푸시&풀 무손잡이 도어
4,단독주택,신혼부부,서울특별시,35,키친,action,푸시&풀 무손잡이 도어,result,result,매끈한 면·시각적 정돈
4,단독주택,신혼부부,서울특별시,35,키친,cause,탁 트인 느낌 유지,selection,action,후드 일체형 인덕션 선택
4,단독주택,신혼부부,서울특별시,35,키친,action,후드 일체형 인덕션 선택,result,result,상부 후드 없이 개방감 확보
4,단독주택,신혼부부,서울특별시,35,키친,cause,유지관리 용이성 중시,motivation,action,후드 필터 하단 정화·청소 용이
4,단독주택,신혼부부,서울특별시,35,키친,action,후드 필터 하단 정화·청소 용이,result,result,관리 편리성 향상
4,단독주택,신혼부부,서울특별시,35,키친,cause,아일랜드 활용성 확대,motivation,action,하부 전기 인입 계획
4,단독주택,신혼부부,서울특별시,35,키친,action,하부 전기 인입 계획,result,result,업무·가전 사용 편의
4,단독주택,신혼부부,서울특별시,35,키친,cause,보여주지 않을 것 숨기기 원칙,selection,action,음식물 처리기·스위치·인터폰 숨김
4,단독주택,신혼부부,서울특별시,35,키친,action,음식물 처리기·스위치·인터폰 숨김,result,result,미니멀한 표면 유지
4,단독주택,신혼부부,서울특별시,35,키친,cause,동선 효율적 폐기 원함,motivation,action,밥솥 레일 앞당겨 음식물 처리 직결
4,단독주택,신혼부부,서울특별시,35,키친,action,밥솥 레일 앞당겨 음식물 처리 직결,result,result,조리·폐기 동선 최적화
4,단독주택,신혼부부,서울특별시,35,다이닝,cause,마감·가구 톤 조화 추구,selection,action,비트라 스탠다드 SP 체어 색상 매칭
4,단독주택,신혼부부,서울특별시,35,다이닝,action,비트라 스탠다드 SP 체어 색상 매칭,result,result,바닥·녹음과 조화로운 무드
4,단독주택,신혼부부,서울특별시,35,거실,cause,큰 가구로 공간 점유 피하고자 함,selection,action,이동 어려운 큰 가구 지양
4,단독주택,신혼부부,서울특별시,35,거실,action,이동 어려운 큰 가구 지양,result,result,공간 유연성·반려견 활동성 ↑
4,단독주택,신혼부부,서울특별시,35,거실,cause,TV·소파 없는 놀이형 거실 선호,motivation,action,프로젝터 사용·거실은 놀이터로 활용
4,단독주택,신혼부부,서울특별시,35,거실,action,프로젝터 사용·거실은 놀이터로 활용,result,result,반려견과 상호작용 시간 증가
4,단독주택,신혼부부,서울특별시,35,외부동선,cause,거실창 앞 외부계단으로 시야·동선 방해,motivation,action,외부계단 철거·지하실 폐쇄
4,단독주택,신혼부부,서울특별시,35,외부동선,action,외부계단 철거·지하실 폐쇄,result,result,1층 정원 확보·조망 개선
4,단독주택,신혼부부,서울특별시,35,정원,cause,실내-외 연속감 강화,selection,action,단차 제거·밝은 톤 석재 마감
4,단독주택,신혼부부,서울특별시,35,정원,action,단차 제거·밝은 톤 석재 마감,result,result,실내 바닥과 자연스러운 연결
4,단독주택,신혼부부,서울특별시,35,정원,cause,사계절 식물 감상 의지,selection,action,바이텍스·남천·그라스류 식재
4,단독주택,신혼부부,서울특별시,35,정원,action,바이텍스·남천·그라스류 식재,result,result,계절감·생태적 다양성 체험
4,단독주택,신혼부부,서울특별시,35,정원,cause,프라이버시와 뷰 동시 확보,motivation,action,식재로 외부 시선 차단
4,단독주택,신혼부부,서울특별시,35,정원,action,식재로 외부 시선 차단,result,result,블라인드 개방 빈도 증가
4,단독주택,신혼부부,서울특별시,35,정원,cause,향·소리·빛 경험 강화,motivation,action,벌·나비 유입·나뭇잎 그림자
4,단독주택,신혼부부,서울특별시,35,정원,action,벌·나비 유입·나뭇잎 그림자,result,result,다감각적 정원 경험
4,단독주택,신혼부부,서울특별시,35,계단,cause,반려견 안전·미끄럼 우려,constrain,action,타일형 카펫을 절단·시공
4,단독주택,신혼부부,서울특별시,35,계단,action,타일형 카펫을 절단·시공,result,result,미끄럼 저감·보행 소음 감소
4,단독주택,신혼부부,서울특별시,35,계단,cause,폭·높이 적정성 필요,motivation,action,널찍한 치수로 계획
4,단독주택,신혼부부,서울특별시,35,계단,action,널찍한 치수로 계획,result,result,일상 보행 안전성 확보
4,단독주택,신혼부부,서울특별시,35,계단,cause,목재의 자연스러움 살리기,selection,action,자작나무 무바니쉬 마감
4,단독주택,신혼부부,서울특별시,35,계단,action,자작나무 무바니쉬 마감,result,result,밝고 편안한 질감 유지
4,단독주택,신혼부부,서울특별시,35,계단,cause,조명 제어 편의,selection,action,각 층 조명 스위치 배치
4,단독주택,신혼부부,서울특별시,35,계단,action,각 층 조명 스위치 배치,result,result,상·하층에서 제어 가능
4,단독주택,신혼부부,서울특별시,35,2층,cause,풍경 중심의 생활 지향,selection,action,뷰 좋은 2층에 프라이빗 프로그램 집중
4,단독주택,신혼부부,서울특별시,35,2층,action,뷰 좋은 2층에 프라이빗 프로그램 집중,result,result,오래 머무는 곳의 만족도 상승
4,단독주택,신혼부부,서울특별시,35,침실,cause,아침 햇살과 자연을 곁에 두고 싶음,motivation,action,침대를 창가에 배치
4,단독주택,신혼부부,서울특별시,35,침실,action,침대를 창가에 배치,result,result,밝은 빛·푸른 뷰로 하루 시작
4,단독주택,신혼부부,서울특별시,35,침실,cause,창을 방 일부처럼 끌어들이기,selection,action,한 면 크게 유리창 설치
4,단독주택,신혼부부,서울특별시,35,침실,action,한 면 크게 유리창 설치,result,result,내·외부 경계 완화
4,단독주택,신혼부부,서울특별시,35,커튼,cause,풍경 집중·미장센 유지,selection,action,커튼 레일을 천장에 숨김
4,단독주택,신혼부부,서울특별시,35,커튼,action,커튼 레일을 천장에 숨김,result,result,창 연출의 깔끔함 강화
4,단독주택,신혼부부,서울특별시,35,침실,cause,야간 조작 편의,selection,action,머리맡 스위치·양측 콘센트 배치
4,단독주택,신혼부부,서울특별시,35,침실,action,머리맡 스위치·양측 콘센트 배치,result,result,취침 전 조명·충전 편의
4,단독주택,신혼부부,서울특별시,35,바닥,cause,자연 소재의 질감 선호,selection,action,1·2층 모두 거친 텍스처 원목 마루
4,단독주택,신혼부부,서울특별시,35,바닥,action,1·2층 모두 거친 텍스처 원목 마루,result,result,발 감촉 포근·빛에 따른 표정 변화
4,단독주택,신혼부부,서울특별시,35,욕실,cause,여행처럼 스파 경험을 집으로,motivation,action,큰 창을 마주한 욕실 구성
4,단독주택,신혼부부,서울특별시,35,욕실,action,큰 창을 마주한 욕실 구성,result,result,빛·그림자 감상하며 목욕
4,단독주택,신혼부부,서울특별시,35,욕실,cause,외부 시선 차단과 녹음 확보,selection,action,창 앞 대나무 식재
4,단독주택,신혼부부,서울특별시,35,욕실,action,창 앞 대나무 식재,result,result,사계절 프라이버시·녹색 뷰
4,단독주택,신혼부부,서울특별시,35,욕실,cause,세면 사용성이 중요,motivation,action,벽면 가득 긴 세면대 제작
4,단독주택,신혼부부,서울특별시,35,욕실,action,벽면 가득 긴 세면대 제작,result,result,물튐에도 여유로운 작업폭
4,단독주택,신혼부부,서울특별시,35,욕실,cause,포인트가 되는 디자인 원함,selection,action,대담 패턴 타일로 조적 세면대
4,단독주택,신혼부부,서울특별시,35,욕실,action,대담 패턴 타일로 조적 세면대,result,result,욕실의 시각적 중심 형성
4,단독주택,신혼부부,서울특별시,35,욕실,cause,높은 수전으로 사용 편의,selection,action,탑볼용 장목 수전 채택
4,단독주택,신혼부부,서울특별시,35,욕실,action,탑볼용 장목 수전 채택,result,result,넓은 세면·세척 편의
4,단독주택,신혼부부,서울특별시,35,욕실,cause,위생·편의 중시,selection,action,일체형 비데 설치
4,단독주택,신혼부부,서울특별시,35,욕실,action,일체형 비데 설치,result,result,사용성 향상
4,단독주택,신혼부부,서울특별시,35,욕실,cause,은은·어둑 조도 선호,selection,action,간접조명 둘러 배치
4,단독주택,신혼부부,서울특별시,35,욕실,action,간접조명 둘러 배치,result,result,무드 있는 목욕 환경
4,단독주택,신혼부부,서울특별시,35,욕실,cause,필요 시 국부 조도 필요,selection,action,세면대 상부 다운라이트 추가
4,단독주택,신혼부부,서울특별시,35,욕실,action,세면대 상부 다운라이트 추가,result,result,작업 시 시인성 확보
4,단독주택,신혼부부,서울특별시,35,욕실,cause,수납 노출 기피,selection,action,문 뒤 숨은 선반 계획
4,단독주택,신혼부부,서울특별시,35,욕실,action,문 뒤 숨은 선반 계획,result,result,미니멀 유지·수납 효율
4,단독주택,신혼부부,서울특별시,35,드레스룸,cause,수납·거울 일체화,selection,action,한쪽 붙박이장 + 반대편 전면 거울
4,단독주택,신혼부부,서울특별시,35,드레스룸,action,한쪽 붙박이장 + 반대편 전면 거울,result,result,의복 정리·착장 확인 용이
4,단독주택,신혼부부,서울특별시,35,도어,cause,벽과 일체화된 면 추구,selection,action,히든 도어(층고 높이) 적용
4,단독주택,신혼부부,서울특별시,35,도어,action,히든 도어(층고 높이) 적용,result,result,연속된 면으로 정돈감
4,단독주택,신혼부부,서울특별시,35,도어,cause,손잡이 노출 최소화,selection,action,문 손잡이 후면으로 숨김
4,단독주택,신혼부부,서울특별시,35,도어,action,문 손잡이 후면으로 숨김,result,result,말끔한 벽면 유지
4,단독주택,신혼부부,서울특별시,35,도어,cause,열림 고정 필요,selection,action,문 뒷편 스토퍼 설치
4,단독주택,신혼부부,서울특별시,35,도어,action,문 뒷편 스토퍼 설치,result,result,개폐 안정성
4,단독주택,신혼부부,서울특별시,35,반려견,cause,자유로운 이동·은신 필요,motivation,action,계단 밑 비밀 통로 제작
4,단독주택,신혼부부,서울특별시,35,반려견,action,계단 밑 비밀 통로 제작,result,result,도망·놀이 루트 제공
4,단독주택,신혼부부,서울특별시,35,반려견,cause,산책 후 청결 관리,motivation,action,1층 반려견 샤워실 설계
4,단독주택,신혼부부,서울특별시,35,반려견,action,1층 반려견 샤워실 설계,result,result,실내 오염 최소·관리 용이
4,단독주택,신혼부부,서울특별시,35,반려견 샤워실,cause,반려견 퍼스널 컬러·감성 반영,selection,action,아이보리 모자이크 타일·노랑 액세서리
4,단독주택,신혼부부,서울특별시,35,반려견 샤워실,action,아이보리 모자이크 타일·노랑 액세서리,result,result,귀엽고 화사한 분위기
4,단독주택,신혼부부,서울특별시,35,반려견 샤워실,cause,과도한 타일 면 필요 없음,constrain,action,부분 타일 마감
4,단독주택,신혼부부,서울특별시,35,반려견 샤워실,action,부분 타일 마감,result,result,비용·시공 효율·표정 부여
4,단독주택,신혼부부,서울특별시,35,게스트 화장실,cause,협소 공간의 부담 완화,selection,action,화이트 액세서리 적용
4,단독주택,신혼부부,서울특별시,35,게스트 화장실,action,화이트 액세서리 적용,result,result,밝고 미니멀한 포인트
4,단독주택,신혼부부,서울특별시,35,게스트 화장실,cause,건식 사용 의도,selection,action,양변기+미니 세면대만 설치
4,단독주택,신혼부부,서울특별시,35,게스트 화장실,action,양변기+미니 세면대만 설치,result,result,관리 용이·공간 절약
4,단독주택,신혼부부,서울특별시,35,게스트룸,cause,프라이버시 필요,selection,action,창 앞 다간형 단풍나무 식재
4,단독주택,신혼부부,서울특별시,35,게스트룸,action,창 앞 다간형 단풍나무 식재,result,result,시선 차단·녹색 뷰 제공
4,단독주택,신혼부부,서울특별시,35,테라스,cause,구조물 철거 안전상 어려움,constrain,action,존치 후 데크로 은폐
4,단독주택,신혼부부,서울특별시,35,테라스,action,존치 후 데크로 은폐,result,result,안전·심미성 동시 확보
4,단독주택,신혼부부,서울특별시,35,테라스,cause,직선 화분 대신 자연스러운 연출,selection,action,곡선형 낮은 둔덕 화단 조성
4,단독주택,신혼부부,서울특별시,35,테라스,action,곡선형 낮은 둔덕 화단 조성,result,result,관리 용이·유기적 경계
4,단독주택,신혼부부,서울특별시,35,테라스,cause,반려견 동선·배변 고려,motivation,action,코너에 잔디 포켓 설치
4,단독주택,신혼부부,서울특별시,35,테라스,action,코너에 잔디 포켓 설치,result,result,배변 용이 + 쉬는 공간 겸용
4,단독주택,신혼부부,서울특별시,35,테라스,cause,발·감촉·변화 선호,selection,action,방킬라이 데크 무코팅 적용
4,단독주택,신혼부부,서울특별시,35,테라스,action,방킬라이 데크 무코팅 적용,result,result,시간에 따른 자연스런 변색
4,단독주택,신혼부부,서울특별시,35,테라스,cause,흙먼지·돌가루 덜 일게,selection,action,바닥 마사토 깔기
4,단독주택,신혼부부,서울특별시,35,테라스,action,바닥 마사토 깔기,result,result,보행 편의·관리 용이
4,단독주택,신혼부부,서울특별시,35,창·조망,cause,계절·시간대 따라 달라지는 빛을 즐김,selection,action,큰 창으로 채광 극대화
4,단독주택,신혼부부,서울특별시,35,창·조망,action,큰 창으로 채광 극대화,result,result,지루하지 않은 실내광 경험
4,단독주택,신혼부부,서울특별시,35,커튼,cause,빛·그림자 조절 필요,selection,action,상황에 따라 커튼 운용
4,단독주택,신혼부부,서울특별시,35,커튼,action,상황에 따라 커튼 운용,result,result,눈부심 제어·분위기 전환
4,단독주택,신혼부부,서울특별시,35,설비,cause,표면에 스위치 난립 기피,selection,action,스마트 제어로 수납 내 배치
4,단독주택,신혼부부,서울특별시,35,설비,action,스마트 제어로 수납 내 배치,result,result,표면 미니멀·조작 편의
4,단독주택,신혼부부,서울특별시,35,입구 소재,cause,내구·질감 요구,selection,action,스테인리스 바이브레이션 가공 적용
4,단독주택,신혼부부,서울특별시,35,입구 소재,action,스테인리스 바이브레이션 가공 적용,result,result,생활 흠집 은폐·질감 감도
4,단독주택,신혼부부,서울특별시,35,정원,cause,청각적 자연감 원함,motivation,action,새 지저귐·나뭇잎 소리 유입
4,단독주택,신혼부부,서울특별시,35,정원,action,새 지저귐·나뭇잎 소리 유입,result,result,평온한 분위기·반려견 안정
4,단독주택,신혼부부,서울특별시,35,1층,cause,정원 식재로 외부 시선 차단,motivation,action,블라인드를 활짝 열어 생활
4,단독주택,신혼부부,서울특별시,35,1층,action,블라인드를 활짝 열어 생활,result,result,밝고 트인 일상
4,단독주택,신혼부부,서울특별시,35,키친,cause,음식 바로 서빙 동선,motivation,action,아일랜드 인덕션 채택
4,단독주택,신혼부부,서울특별시,35,키친,action,아일랜드 인덕션 채택,result,result,조리→서빙 직결 편리
4,단독주택,신혼부부,서울특별시,35,거실,cause,아기자기한 장식 자제,selection,action,문·벽 동색 마감 + 히든도어
4,단독주택,신혼부부,서울특별시,35,거실,action,문·벽 동색 마감 + 히든도어,result,result,요소 최소화로 정돈감
4,단독주택,신혼부부,서울특별시,35,정원,cause,내년 장미·벚나무 시즌 기대,motivation,action,식재·창 프레이밍 유지
4,단독주택,신혼부부,서울특별시,35,정원,action,식재·창 프레이밍 유지,result,result,사계절 경관 루틴 형성
4,단독주택,신혼부부,서울특별시,35,계단참,cause,작은 조형의 시각적 즐거움,selection,action,니치·소품 연출
4,단독주택,신혼부부,서울특별시,35,계단참,action,니치·소품 연출,result,result,이동 중 감상 포인트
4,단독주택,신혼부부,서울특별시,35,2층,cause,오픈된 부부 공간 선호,selection,action,프라이버시보단 개방 계획
4,단독주택,신혼부부,서울특별시,35,2층,action,프라이버시보단 개방 계획,result,result,시각적 연속·소통 강화
4,단독주택,신혼부부,서울특별시,35,침실,cause,작업·독서 보조 필요,motivation,action,침대 뒤 소형 작업공간 조성
4,단독주택,신혼부부,서울특별시,35,침실,action,침대 뒤 소형 작업공간 조성,result,result,재택·독서 편의
4,단독주택,신혼부부,서울특별시,35,정원,cause,실내 공기·향 경험,motivation,action,식물·꽃 가까이 두기
4,단독주택,신혼부부,서울특별시,35,정원,action,식물·꽃 가까이 두기,result,result,후각·정서 만족
4,단독주택,신혼부부,서울특별시,35,정원,cause,레벨 차로 걷기 편하게,selection,action,디딤석+파쇄석으로 동선 유도
4,단독주택,신혼부부,서울특별시,35,정원,action,디딤석+파쇄석으로 동선 유도,result,result,흙손상·물고임 저감
4,단독주택,신혼부부,서울특별시,35,게스트 동선,cause,게스트 프라이버시 관리,selection,action,전용문으로 비밀 통로 차단 가능
4,단독주택,신혼부부,서울특별시,35,게스트 동선,action,전용문으로 비밀 통로 차단 가능,result,result,상황별 분리 운영
4,단독주택,신혼부부,서울특별시,35,반려견 동선,cause,우유·휴식 포인트 제공,selection,action,데크 상 휴식 포인트 배치
4,단독주택,신혼부부,서울특별시,35,반려견 동선,action,데크 상 휴식 포인트 배치,result,result,반려견 만족도 증가
4,단독주택,신혼부부,서울특별시,35,거실,cause,프로젝션 시 야간 암막 필요 시,selection,action,커튼으로 광 제어
4,단독주택,신혼부부,서울특별시,35,거실,action,커튼으로 광 제어,result,result,시청 몰입감 확보
4,단독주택,신혼부부,서울특별시,35,욕실,cause,거울로 공간 확장·녹음 반사,selection,action,벽면 전장을 거울로 마감
4,단독주택,신혼부부,서울특별시,35,욕실,action,벽면 전장을 거울로 마감,result,result,녹색 뷰 증폭 효과
4,단독주택,신혼부부,서울특별시,35,침실,cause,콘센트 접근성,selection,action,양측 콘센트 배치
4,단독주택,신혼부부,서울특별시,35,침실,action,양측 콘센트 배치,result,result,각자 충전·기기 사용 편의
4,단독주택,신혼부부,서울특별시,35,현관,cause,식물 물주기·청소 편의,motivation,action,릴 호스·청소도구 수납
4,단독주택,신혼부부,서울특별시,35,현관,action,릴 호스·청소도구 수납,result,result,실사용성 향상
4,단독주택,신혼부부,서울특별시,35,사이니지,cause,야간 가독성 확보,selection,action,간접조명·수직 빛 포인트
4,단독주택,신혼부부,서울특별시,35,사이니지,action,간접조명·수직 빛 포인트,result,result,밤의 식별성·분위기
4,단독주택,신혼부부,서울특별시,35,테라스,cause,높은 데크 볼륨 완화,selection,action,하부 식재로 시선 분산
4,단독주택,신혼부부,서울특별시,35,테라스,action,하부 식재로 시선 분산,result,result,매스감 경감·재미 제공
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),cause,도시 생활의 편의와 문화생활 유지 희망,motivation,action,전주 도심에서 주거 선택
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),action,전주 도심에서 주거 선택,result,result,도심 편의 유지 + 주택 라이프 실현
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),cause,앞에 학교 + 서향으로 밝은 채광,motivation,action,해당 라인에서 건물 탐색
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),action,해당 라인에서 건물 탐색,result,result,밝은 느낌의 주거 잠재력 확인
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),cause,매물 부재 상태 지속,constrain,action,급매 등장 시 즉시 매수 결정
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),action,급매 등장 시 즉시 매수 결정,result,result,원하던 입지에 정착 성공
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),cause,부부 모두 인테리어 디자이너,motivation,action,설계·시공을 장기간 상의하며 직접 진행
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),action,설계·시공을 장기간 상의하며 직접 진행,result,result,디자인 의도와 실행 일치
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),cause,내 집을 꾸미는 즐거움과 합의 필요,motivation,action,의견 충돌을 조율하며 의사결정
5,단독주택,신혼부부,전라북도 전주시,28,전체(집),action,의견 충돌을 조율하며 의사결정,result,result,프로젝트 만족도 향상
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,밝고 따뜻한 무드 지향,selection,action,착색 없는 에쉬(ash) 원목 마감 선택
5,단독주택,신혼부부,전라북도 전주시,28,거실,action,착색 없는 에쉬(ash) 원목 마감 선택,result,result,자연 나뭇결로 따뜻한 분위기 구현
5,단독주택,신혼부부,전라북도 전주시,28,거실,cause,라이프 스타일을 반영하고 답답함 회피,selection,action,여백 있는 가구 배치로 개방감 확보
